question,reference_answer,answer,score,normalized_score,dataset,dataset_num
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","sumber protein, sumber kalsium, menambah energi, membantu meningkatkan daya ingat. ",27.0,0.27,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.",- banyak mengandung banyak nutrisi - banyak Protein yang tinggi - baik untuk Kesehatan Mata - membantu menurunkan Berat Badan,19.0,0.19,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.",- untuk menambah nutrisi dalam tubuh kita. karena Telur memiliki sangat banyak nutrisi. - untuk sumber Protein yang berkualitas tinggi - untuk menyehatkan Mata kita. - tidak Meningkatkan kolesterol dalam tubuh.,49.0,0.49,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.",- mengembalikan energi tubuh - menjaga Kesehatan kulit - mengandung vitamin - mengandung Protein,48.0,0.48,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.",Sebagai masker ,21.0,0.21,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.",4 manfaat telur untuk kesehatan : - sebagai sumber protein untuk pertumbuhan - tidak membuat kolesterol - bagus untuk kesehatan mata - mengandung vitamin B sebagai sumber folat ,48.0,0.48,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","- telur menyediakan protein berkualitas tinggi Sebutir telur setidaknya mengandung 6,5 gram protein - baik untuk kesehatan mata Telur juga mengandung Lutein and Zeaxanthin, dua antioksidan yang memegang peranan penting dalam kesehatan mata - telur Mengand",48.0,0.48,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.",-Sebagai sumbar tenaga -pembentukan otot -memiliki banyak kandungan nutrisi -kaya akan Protein,33.0,0.33,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","1. Protein tinggi Telur merupakan sumber protein hewani yang baik, yang lebih baik dari daging tanpa lemak, unggas dan ikan. Lebih dari setengah protein pada telur, pada kenyataannya berasal dari putih telur. Putih telur tunggal menyuguhkan 4 g protein tanpa lemak, kecuali apabila dimasak dengan cara digoreng dengan minyak berminyak atau mentega. Tidak hanya manfaat buah-buahan sehat yang mampu mengurangi resiko penyakit jantung, namun juga didapat dari sumber protein rendah lemak seperti putih telur. 2. Bebas Kolesterol Kolesterol di dalam telur hanya ditemukan dalam kuning telur, putih telur bebas kolesterol. Jadi, jika anda memiliki masalah dengan kadar kolesterol yang tinggi, putih telur adalah pilihan yang sehat. Namun hanya makan putih telur, memastikan bahwa darah tidak menyerap kelebihan kolesterol. Hanya dengan memakan putih telur akan memastikan asupan kalori yang cukup namun tetap mendapatkan nutrisi yang cukup. 3. Sumber Mikronutrien Meskipun sejumlah nutrisi ada di dalam sebutir telur, namun sumber yang lebih baik dari vitamin dan mineral terdapat dalam putih telur. 100 gram putih telur memberikan nutrisi, 0,4 miligram riboflavin, yaitu hampir sama yang terdapat dalam telur utuh. Telur utuh adalah sumber yang baik dari besi, fosfor, folat dan vitamin A, B-12 dan D. 4. Rendah Kalori Makanan rendah kalori sangat baik untuk menjaga berat badan. Pilihan terhadap protein telur putih akan membantu tubuh mengontrol asupan kalori. Satu porsi putih telur, dengan ukuran yang lebih masuk akal dari empat putih telur akan menyediakan 68 kalori, yang secara signifikan dapat meningkatkan rasa kenyang dan merupakan kabar baik ketika mulai mengatur berat badan yang sehat seperti yang ada pada manfaat apel untuk diet. ",45.0,0.45,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","Telur Mengandung Sangat Banyak Nutrisi,Telur Menyediakan Proten Berkualitas Tinggi,Telur Baik untuk Kesehatan Mata,Telur Mengandung Kolin, Baik untuk Kesehatan & Perkembangan Otak,Telur Tidak Meningkatkan Kolesterol dalam Tubuh,Telur Meningkatkan Level HDL dalam Tubuh,Telur Membantu Menurunkan Berat Badan,Telur Baik untuk Melindungi Tulang,Telur Baik untuk Rambut dan Kuku ",55.0,0.55,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","- Telur Mengandung Sangat Banyak Nutrisi telur mengandung cukup vitamin E, vitamin K, zat besi, kalsium, seng (zync), serta beberapa mineral lain dalam jumlah yang lebih kecil. - Telur Menyediakan Proten Berkualitas Tinggi Sebutir telur setidaknya mengand",28.0,0.28,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","- Telur Mengandung Sangat Banyak Nutrisi. Telur juga mengandung cukup vitamin E, vitamin K, zat besi, kalsium, seng (zync), serta beberapa mineral lain dalam jumlah yang lebih kecil. - Telur Menyediakan Protein Berkualitas Tinggi. Telur mampu memberikan t",23.0,0.23,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.",Endok Endok Endok Endok ,0.0,0.0,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","Penambah protein, penambah stamina, kekebalan tubuh, kesehatan mata ",29.0,0.29,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","untuk kesehatan mata, kesehatan gigi, hati dan ginjal ",25.0,0.25,analisis_essay,analisis_essay-2
Deskripsikan 4 manfaat telur untuk kesehatan?,"1. Bermanfaat untuk pasien kemoterapi Karena kandungan protein yang tinggi , putih telur sangat disarankan untuk kemoterapi dan pasien ginjal. 2. Masker wajah Putih telur juga banyak digunakan untuk masker wajah, dimana diyakini dapat mengenyalkan, serta mencerahkan kulit. 3. Kekebalan tubuh dan kesehatan mata Secara keseluruhan , telur baik untuk menjaga sistem kekebalan tubuh, dan telah digunakan untuk mengobati katarak , degenerasi makula dan membantu untuk membangun tulang yang kuat. 4. Membantu diet Karena putih telur tinggi protein, maka ia bisa menggantikan kebutuhan karbohidrat bagi yang sedang diet menurunkan berat badan. Manfaat protein termasuk juga bisa menggantikan fungsi karbohidrat untuk energi.","Sumber protein, sumber tenaga, penambah daya tahan tubuh, menjaga kesehatan tubuh. ",32.0,0.32,analisis_essay,analisis_essay-2
